Address,Name Tag,Balance,Percentage,Txn Count
"0x563ac97c5c1748884b43061ac09b8abcc7b19105","","2,341.56931769 BNB","0.00592607%","143"
"0x366b523317cc95b1a4d30b33f8637882825c5e23","","2,338.44158885 BNB","0.00591815%","172"
"0xa089b8de0ea45db84ccade5751ee165a88f90b4f","","2,333.64092765 BNB","0.00590600%","15"
"0x6495a2c7e8447f40f928c48a087f0241c5ad862e","","2,320.805008 BNB","0.00587352%","7"
"0x29a01b69e538d2d2a01ba2f27839db51a1f3d254","","2,303.35635611 BNB","0.00582936%","2"
"0xff631e016c56b34f899b613983fed254ea02691b","","2,302.16311695 BNB","0.00582634%","3"
"0xef85dbf7b3d8c4b36cfaaac70ef5bb87e856cce0","","2,297.47195999 BNB","0.00581447%","226"
"0xc748673057861a797275cd8a068abb95a902e8de","BabyDogeCoin: BabyDoge Token","2,297.39798482 BNB","0.00581428%","2,815,293"
"0x25f430a7bd45b1fa42d39601c8106835d798d8c9","","2,293.3768192 BNB","0.00580410%","73"
"0x21e5e54c2ca97cc16f2b2c11b3d822ce24f815df","","2,277.25740141 BNB","0.00576331%","8"
"0x9c99c41d77dabc5d11355838ae871f2bb4f4a255","","2,271.26760131 BNB","0.00574815%","180"
"0xb8e6d31e7b212b2b7250ee9c26c56cebbfbe6b23","","2,259.89655411 BNB","0.00571937%","137"
"0xcf9d7004ff71351f6829b337315f9c688f47c53d","","2,256.92806916 BNB","0.00571186%","2"
"0xe2ec417e8bd333429405f88941e5ce118b27f632","","2,231.66675021 BNB","0.00564793%","11"
"0x3bb5f6285c312fc7e1877244103036ebbeda193d","","2,222.15949185 BNB","0.00562387%","78,375"
"0xf0bc8fddb1f358cef470d63f96ae65b1d7914953","","2,211.15427111 BNB","0.00559601%","1,246"
"0xcef2dd45da08b37fb1c2f441d33c2ebb424866a4","","2,209.2630463 BNB","0.00559123%","6,320"
"0xd81c2dc0b73685a282cfcc68956e554020573adc","","2,201.86978962 BNB","0.00557252%","8"
"0x0d2f3f3233ee68a37db363804184b3ff2622d4d9","","2,199.99489875 BNB","0.00556777%","71"
"0xa2ff973bf5a7c33ce4591226b03cf0afc5f16d37","","2,174.9572702 BNB","0.00550441%","25"
"0x7b9204cabad7aa35c2bf9d6b4d8e75c483c5f1e4","","2,167.59573758 BNB","0.00548578%","130"
"0x21e71b5abdaf8f6a197648fdeb62c8948eaa8f5f","","2,162.605024 BNB","0.00547314%","8"
"0xa3f5396b80effa6a226bcbb51a1f1ae61e2421e3","","2,161.5413427 BNB","0.00547045%","139"
"0x67cc0809c5fd43a63f6dac0b341b4de2a190b0fd","","2,133.14288117 BNB","0.00539858%","544"
"0x26a9f35a02510e1ad9bac0f05456a188b76f6afb","","2,098.1227189 BNB","0.00530995%","15"
"0x0000000000000000000000000000000000000000","Null: 0x000...000","2,095.18912635 BNB","0.00530253%","153,122"
"0xfe7a275bcfcd2e193f498fa2da7e77d06d455034","","2,088.000008 BNB","0.00528433%","2"
"0x69c2fe6abc697058d419d2949dfb1d031f4a732f","","2,085.4102615 BNB","0.00527778%","4"
"0x35f3eec154df485c78a46bc24e9f27aaddea9e2d","","2,035.010008 BNB","0.00515023%","3"
"0x70654237189985f006af021a9c84e4b7ecec53f5","","2,002.51123221 BNB","0.00506798%","7"
"0xdb92739a910f9261b62ffcd536eeeac5df8461b4","","2,001 BNB","0.00506415%","0"
"0xaaf6822f7d79b0001388a87e254719a79a1d0928","","2,000.9994 BNB","0.00506415%","1"
"0xd067805d8c6a3d2b2ed5b4a55a7bbabd9502c52e","","2,000.41877884 BNB","0.00506268%","3"
"0x00f05eea0e3d8da04db37f9d255d3e2a8ac61743","","2,000.000008 BNB","0.00506162%","7"
"0xac19e7183a6c17c6501452e4af9cd4682786601f","","2,000 BNB","0.00506162%","4"
"0x74aa5387681505c806ff1e972b12cdfd01406828","","1,991.71745212 BNB","0.00504066%","63,629"
"0x419df125e0a712db4b10209ac3055b58b840f1f4","","1,984.46713424 BNB","0.00502231%","3,776"
"0xf3811994766fd56bea445bf878d976aad1dec10d","","1,973.37959063 BNB","0.00499425%","29"
"0x2da379f0b5829a2cb580480cdbcd018d6ed3ba49","","1,968.59041436 BNB","0.00498213%","32"
"0x11ce57047721d1b07dbc59682b20e3051b6f288b","","1,958.61595641 BNB","0.00495689%","2"
"0xd9996ab734c7dbba1efbb7298bd0465c7e6d1c05","","1,956.00383348 BNB","0.00495028%","24"
"0xd47438c816c9e7f2e2888e060936a499af9582b3","Tornado.Cash: 1 BNB","1,930 BNB","0.00488447%","6"
"0xea48ba2edefae9e4ddd43ea565aa8b9aa22baf08","","1,923.824668 BNB","0.00486884%","9"
"0xb67228dd73efb414910d12b7377c9496abc1e79b","","1,917.12277626 BNB","0.00485188%","3"
"0x9e538c7e7a8019278b8fc497b0d374e148a6ea6e","","1,913.3329899 BNB","0.00484228%","47"
"0x91dca37856240e5e1906222ec79278b16420dc92","","1,913.17910255 BNB","0.00484189%","782"
"0xe93685f3bba03016f02bd1828badd6195988d950","Layer Zero: Executor","1,898.2091235 BNB","0.00480401%","9,959,665"
"0xf22c9c17e5bfd06751d86b62a8f47843d2a68281","","1,894.86994134 BNB","0.00479556%","3"
"0x2325e0aba16d2fdcbcb56bf851e05ee5e5efc0cb","","1,882.75498834 BNB","0.00476490%","119"
"0xbfe050d085de276ab759938c96e75ae4154a8096","","1,865.02316804 BNB","0.00472002%","740,258"
"0x1903460aafbecbd1f37e365cd830e2ee6ae922ba","","1,843.66345084 BNB","0.00466596%","3""0xd7e70366aa455ffbe770ccb6836012e3baedb3f7","","1,840.46546109 BNB","0.00465787%","12"
"0x4a4b64cf0e79f72651fb9cc9f0b0883d02ad561e","","1,837.42647424 BNB","0.00465018%","6"
"0x776019ec6b3dee2b8fd4232cc70395a75e0eb0d2","","1,824.60235084 BNB","0.00461772%","423"
"0x5a576b67c5977d2c6672d36d9f55e45c060b81f5","","1,820 BNB","0.00460608%","78"
"0x57c691fd2fced13729136921faaf9ee4d2b9a5cd","","1,814.77860625 BNB","0.00459286%","64"
"0x32fe96fc98991f198f993c89286dcd6f03c5fc37","","1,811.36239963 BNB","0.00458422%","1,311"
"0x9962187d69dfa1ce33f9e6d619a3ec2c6ca42604","","1,791.41066696 BNB","0.00453372%","3,151"
"0x4b2cad10b86c42fb79518d0ee4905d2868a77d42","","1,787.62036828 BNB","0.00452413%","1,262"
"0xe17aaf6328cd2103f9f76a30c7912d676463faee","","1,781.32357938 BNB","0.00450819%","537"
"0x18b2a687610328590bc8f2e5fedde3b582a49cda","PancakeSwap: Prediction V2","1,777.67346604 BNB","0.00449896%","39,049,943"
"0x8c9e1e7431e5b93467c9da77bd03d4da394865cd","","1,768.32536823 BNB","0.00447530%","14"
"0xc941b7fed743feb428564f15568cc4cdad40927f","","1,764.14355713 BNB","0.00446471%","7"
"0xaeb39b67f27b641ef9f95fb74f1a46b1ee4efc83","","1,744.17949074 BNB","0.00441419%","2"
"0x2eae77bea7605fdc988997259b95ef535deaed49","","1,739.000008 BNB","0.00440108%","2"
"0x056c3acacf6fc2f4db21372e49fa6a05f6dbd2c2","","1,735.16162517 BNB","0.00439137%","9"
"0xcc907531db31dac206b5faac12702641225c7ae5","","1,733.64752185 BNB","0.00438753%","7"
"0x1669f81d7c59922812238526d47c0ea17fee823f","","1,729.97695593 BNB","0.00437824%","125"
"0xe48cebdf5186739048993a89bb9099c61aa7e370","","1,719.81179718 BNB","0.00435252%","28"
"0x97b9d2102a9a65a26e1ee82d59e42d1b73b68689","","1,716.27786336 BNB","0.00434357%","2,481,365"
"0x94540318f83a4dd8f79cc94172a259ed7003181a","","1,711.32048291 BNB","0.00433103%","37"
"0x7e6fcaa76f205f78f3f2fe297cfb77974f23e78e","","1,708.10002941 BNB","0.00432288%","15"
"0x429ceedf12d7270f29e49bca3825c337c2f1cdb6","","1,679.26806996 BNB","0.00424991%","1"
"0x374a8cf8bf45324ab935cb870b1cee2be8ebd153","","1,668.96457101 BNB","0.00422383%","14"
"0xd5f7db2bda821e680c2c8c15b47fa6f8f5b29e44","","1,666.1949385 BNB","0.00421682%","16"
"0xeccd3dfb89c0fe84f4e92e2447a189d5a307ef8a","","1,666.0000606 BNB","0.00421633%","4"
"0xc381ccfae5015c3d35849ab5afa152d9192eaabd","","1,657.20310273 BNB","0.00419407%","133"
"0x50de3b4cbcf4f56f370f11edc630626b05ba0a54","","1,655.905468 BNB","0.00419078%","5"
"0x7f9c03e82e10e0b48bad6b769a74a31ab6b1b762","","1,654.78778814 BNB","0.00418796%","6"
"0x0fc1fa877da7d63299e87f289904aa0a26ad0524","","1,626.26571142 BNB","0.00411577%","3"
"0xd3d3a295be556cf8cef2a7ff4cda23d22c4627e8","","1,621.87132589 BNB","0.00410465%","97"
"0xafdfd157d9361e621e476036fee62f688450692b","","1,620.250003 BNB","0.00410055%","716"
"0x0bacaf8ca184779f538c3fba07f8d3d9d6d9afa3","","1,620.00961383 BNB","0.00409994%","78"
"0x3751bf155f611bc78943f4b4e612bf4e657b873e","","1,573.000008 BNB","0.00398097%","4"
"0xe99bd8f81ea88f41e12b25a98b32653e66268586","","1,567.51056485 BNB","0.00396707%","274"
"0xeb557f91fe505986c27c08a8b651bb499b6f2c97","","1,562.4330738 BNB","0.00395422%","210"
"0x477b8d5ef7c2c42db84deb555419cd817c336b6f","","1,553.75789823 BNB","0.00393227%","270,751"
"0x7ef8cb94eb66ebfb5af16683d5986f914de7eed5","","1,539.28867543 BNB","0.00389565%","490"
"0x8cbd41fc99a715399dea8844c40f374c449071b9","","1,532.800008 BNB","0.00387923%","4"
"0xa3cdbdca01719faf5febff95c868fd200f946808","","1,528.5573171 BNB","0.00386849%","20,168"
"0xee6174de2c03d5ebbbee24cfc10c461134aa27c1","","1,525.000008 BNB","0.00385949%","5"
"0x45018c3a411669197e67b7111d6d6522232fdac0","","1,517.44312809 BNB","0.00384036%","896"
"0x6fbaf0cd64f17e931adabf2a8b96e1cb78f0c7fc","","1,514.57387631 BNB","0.00383310%","1,881"
"0x0d1fd6d4f759e50abffedd4217a7765fec865137","","1,506.5005 BNB","0.00381267%","32"
"0xc361115358e217fc2e6100f7f1dc4ddb5705924c","","1,500.99840215 BNB","0.00379874%","5"
"0xe2c3da7fca5d851c28539fa98db2167d1bdf95bb","","1,500.57989568 BNB","0.00379768%","144"
"0x27ce1c8e7b4382f5b4f7532f5496c0c77523cad9","","1,500.09798628 BNB","0.00379646%","35"
"0x981ea2e96b0e81b838cc930bf7b60f61bdaa1f5d","","1,499.99964528 BNB","0.00379622%","4"
"0x8a9b6fb8564e33a57656e56a3d57dacdd51f10ca","","1,499.999508 BNB","0.00379622%","2"
"0x7f16639780aa0f1ae673a488d72737cc76dc4051","","1,499.73875404 BNB","0.00379556%","5"
"0x28d0365916f63524e7a46a6bc639b93634486540","","1,492.96901298 BNB","0.00377842%","2,154"
"0x9b0c45d46d386cedd98873168c36efd0dcba8d46","","1,481.953942 BNB","0.00375055%","10"
"0x350b73dd5b7c93a5f6ee735343b61b1d044a32ea","","1,469.99999549 BNB","0.00372029%","817"
"0x9d90220be004b707e52a615cd90e1f0d54d44613","","1,464.5029098 BNB","0.00370638%","1,651"
"0xbf957e1c121fa769580d29bf320ee8bff138ad12","","1,456.58645072 BNB","0.00368634%","687,583"
"0x834346f5a6dbe100f8f9e01d824f7db6b80e3710","","1,430.35407316 BNB","0.00361996%","47"
"0xef070835112a3e1528784261a5906ab795da72d3","","1,417.22569685 BNB","0.00358673%","2"
"0xa2b8064b0f74c11dd418b551f9aa03caa8837f0c","","1,414.4251175 BNB","0.00357964%","2"
"0xceae7673553c90d0a3cd1a494da35ede63910cbf","","1,410.66736098 BNB","0.00357013%","156"
"0xe609da05ae604c8c916125e75f692613ab4cf4c4","","1,393.30267355 BNB","0.00352619%","5"
"0xff2390bc062d5f2aff0460c8ef514efbc62d9dcd","","1,389.6000516 BNB","0.00351682%","10"
"0x3871030e48ed3b42a69c783617bf176f7ffdfb45","","1,386.73816818 BNB","0.00350957%","3"
"0x34365ff88327c8c5a276576a0da7b76ab9639e69","","1,384.29498483 BNB","0.00350339%","5"
"0x9b9aa2985b37cbbd5858dc3fe07f45fce6b477fb","","1,376.30238519 BNB","0.00348316%","801"
"0xf9e12df9428f1a15bc6cfd4092addd683738ce96","","1,375.96104128 BNB","0.00348230%","17"
"0x11d5029182d6e9b20f05ec28526e375479df5381","","1,370.254511 BNB","0.00346786%","12"
"0x2eedd70a3a3532019db1e70c3d1ebe059849e8da","","1,367.93701047 BNB","0.00346199%","2"
"0x9a8cf02f3e56c664ce75e395d0e4f3dc3dafe138","","1,361.99520921 BNB","0.00344695%","1,096"
"0xef44f520990817501714c89a9301b5d62a5ad1ca","","1,350.62981612 BNB","0.00341819%","14,251"
"0x74915564c2b561a8420eb5d21069821dfc962a8f","","1,349.42831368 BNB","0.00341515%","7"
"0xbd4beda1ad4c5a5a8f5fd0fe68def6ad2e846ea1","","1,346.949008 BNB","0.00340887%","3"
"0x6999385647480273c0953a67929ad8ab12e3f169","","1,345.73893044 BNB","0.00340581%","43"
"0xdabb9264ff3284ff5e6686b99f00d3bd804619e7","","1,343.900008 BNB","0.00340116%","4"
"0x88b2146d7f3b75feed9100acdc55321307aa0f38","","1,342.8821406 BNB","0.00339858%","48"
"0xbc01b0bde0df5b89c981c06ca4d9acf294fb44ae","","1,342.63055095 BNB","0.00339794%","7"
"0x43fcc3be85f027a3329b4402943d28dc5b3e3277","","1,327.99989 BNB","0.00336092%","7"
"0xa81d29fc6c506e8d52b9d6eb9430be072c591cce","","1,318.90504355 BNB","0.00333790%","140"
"0x21ff5bd36f9712697745f2b0a53c2c73029234ca","","1,317.95534921 BNB","0.00333550%","0"
"0x56207a6f992679595f43e7b900b20261371b6f53","","1,316.17704882 BNB","0.00333100%","36"
"0x45c80ed4c60a53307a23866ded28c85bb23013e9","","1,309.50932502 BNB","0.00331412%","91"
"0x9c28e48ea9170d9a9cb76d338655b8bd4124bc7a","Yearn Classic: Old EARNX Token","1,305.76437601 BNB","0.00330464%","47,859"
"0x5a051bc0cc529f240ae70e2af55a1a8eccc96e59","","1,302.93597365 BNB","0.00329748%","4"
"0x10e42667a80b5148dc8bbda4be55395a79cf268e","","1,300.59449911 BNB","0.00329156%","1,262"
"0xf43935575b21090628ec414aea8e0c6c5d1cf8d6","","1,290.09240743 BNB","0.00326498%","7"
"0xffb013883b4129738b90ad1e0fa7029b6f5f9171","","1,282.23067411 BNB","0.00324508%","187"
"0x26aa6fcdad9cc970dd055bb8c416fff190fba33f","","1,280.44179729 BNB","0.00324056%","7"
"0x70e967acfcc17c3941e87562161406d41676fd83","","1,279.71710693 BNB","0.00323872%","670,073"
"0x5ac881d397b9a8e0ce3064a4f0511f74f139ff69","","1,279.34108307 BNB","0.00323777%","29"
"0xb9b7d6d229523a454a6a064031a6409410f7afe6","","1,279.12649849 BNB","0.00323723%","1,040"
"0x540c10a7ee3a02d03b8bbb710f4ac9d5fac6b1ad","","1,276.74428025 BNB","0.00323120%","2"
"0xc1d16ebc7bb60afb99982581ccbec8b2e1d15da7","","1,267.520404 BNB","0.00320785%","3"
"0xb16d384f25c5dffd675ff9e0757639f621faef7f","","1,266.46582003 BNB","0.00320519%","4"
"0x39e138a869771f7ffa926b19384aa26f089d9c47","","1,265.29399855 BNB","0.00320222%","66"
"0x3f621973a1363c2ecc8b256e9c0a1c3e62d2cefe","Roobee: Deployer","1,256.65 BNB","0.00318034%","28,765"
"0xa15f47f2a11441f06c16150d18cefdfa3c07bbff","","1,250.78062508 BNB","0.00316549%","3"
"0xe45e12b44fca87e42dbc63a67bf5aa8ab800f459","","1,239.303008 BNB","0.00313644%","9"
"0x9b3b8fe67c947046d429b921f56d6316edc4660d","","1,235.77347393 BNB","0.00312751%","26"
"0xd5ff5fb2a7b64d4b1d1a7c59eea2a81dccd140fe","","1,230.17806011 BNB","0.00311335%","138,927"
"0xd8be89d2acd6b7fee506bd98213c0d849af44b76","","1,229.65830896 BNB","0.00311203%","63"
"0xda0a5b07dbbae1d13f3459f4cc1ca8e2bc3b481f","","1,227.4883031 BNB","0.00310654%","8"
"0x21c3de23d98caddc406e3d31b25e807addf33633","","1,226.9160524 BNB","0.00310509%","1,828,054""0xd14ce9a4a68150ff8a7b84f785c1040cf918eab0","","1,225.24010214 BNB","0.00310085%","17"
"0x8637a26055cf6c821e69402d5e2bd610b361a07b","","1,222.97361982 BNB","0.00309512%","7"
"0xc0f0054b23db50533b221e98d5e2dce51137d642","","1,222.64687924 BNB","0.00309429%","8"
"0x2d964ee844c35a72c6a9d498d54c8a9910cf6914","","1,215.96209409 BNB","0.00307737%","164,922"
"0xa5f8014c409a9c7ac5f7ed771e6a2d2400fded60","","1,214.49294473 BNB","0.00307365%","4"
"0x866a709de5544bbf0d04a4b40faeedf3600eb0c8","","1,210.25606375 BNB","0.00306293%","1"
"0xc08ff1979650b5ff05bf5fe75b0f32824e863229","","1,208.41406566 BNB","0.00305827%","49"
"0x5959eeacda3652cf3816af17242fc6cb78f66e5c","","1,208.04744833 BNB","0.00305734%","48"
"0x7490690d7c9aba52df600271fd0d0c6311919ac2","","1,205.5854738 BNB","0.00305111%","19"
"0x2ea3efe4879403078c8c3b0f8f2cc2b9091774dd","","1,205.26630947 BNB","0.00305030%","6"
"0x3872168d5c87f18ec8a803531a0a92cc710b6ee8","","1,202.16935405 BNB","0.00304246%","4"
"0xaf5c5f69fe15d3e338e1b12d33a23d538386b51c","","1,200.26438437 BNB","0.00303764%","14"
"0x18709e89bd403f470088abdacebe86cc60dda12e","","1,186.08667012 BNB","0.00300176%","92"
"0xae7e767639ac9c809343efd3edacbeaa524f4db7","","1,184.73225797 BNB","0.00299833%","42"
"0xdd703eb4ef3e462a6a31f94acfc7f2795a0b98bd","","1,177.128008 BNB","0.00297909%","6"
"0x4f25bfbfbee85e4e2558214a4767f81fe25b0cc4","","1,176.99131181 BNB","0.00297874%","18"
"0xa25babecd9457b43a88b98885313eca94db5a707","","1,172.3510512 BNB","0.00296700%","43"
"0x997cc123cf292f46e55e6e63e806cd77714db70f","","1,169.94668762 BNB","0.00296091%","2,738"
"0x4d5ad3ae4ba6b080b8ae9be22398552e32366d45","","1,169.78731049 BNB","0.00296051%","1"
"0x68926c8595b211bd8effd9ffee7355426cdd4ce8","Eco DeFi Hacker","1,169.08160873 BNB","0.00295872%","8"
"0xe1b4e678c180eba2c0c8ed0d3bf6c74781f4b5ab","","1,164.90217395 BNB","0.00294815%","3,802"
"0x9822df0e21b3d865121c6f725fa6ba2e1d3072a6","","1,164.00244599 BNB","0.00294587%","18"
"0x2071195f2071c066853a904f9459a8668f0b3e46","","1,143.55440383 BNB","0.00289412%","2"
"0xb87bf861e0f39bfabd10666ae6831fa36292ea28","","1,139.10264026 BNB","0.00288285%","6"
"0xea81c33f7ccce8769cb2fc4a2a6dcb9c849f2ac9","","1,137.836412 BNB","0.00287965%","2"
"0xe66baa0b612003af308d78f066bbdb9a5e00ff6c","","1,137.11073496 BNB","0.00287781%","146"
"0xf7a49e7ffd07341be66dfe83d1cb839d7533d7c9","","1,134.67797249 BNB","0.00287166%","78"
"0xe07872c4e84af137f53f6b293d942375452be90e","","1,132.20517874 BNB","0.00286540%","288"
"0x04d7232e0d5972f7a02fb3ef34b70ae54487da19","","1,128.79895946 BNB","0.00285678%","0"
"0xe3d54f2f027dc4b54ac6bfd4efa06e273f6b8495","","1,126.92213553 BNB","0.00285203%","8"
"0x9b381c3dc0b852b161bfade1cbb02a99ecebb6e3","","1,125.34582337 BNB","0.00284804%","65"
"0x40b507976a671fced06bc5e69be0522587b5bd04","","1,124.29991874 BNB","0.00284539%","3"
"0xb68299123ca3e5dfd7166ea4a6f98d31cb570955","","1,116.93211425 BNB","0.00282674%","4"
"0x76710b4aa534a17276cf2d6ddb92ef4659de575e","","1,114.8365111 BNB","0.00282144%","2"
"0x453f4632addc0e0ce32bf34e98914ce1b27d7845","","1,112.06973309 BNB","0.00281444%","93"
"0x659516f36b7111de094dc11f5af3266634cf6dee","","1,111.67633757 BNB","0.00281344%","40"
"0x22acfe334b245528248c2c94d4794156a0f3fa79","","1,110.87714949 BNB","0.00281142%","6"
"0x6575cfa99a00a054cc3536f7978636701498fc81","","1,106.1010564 BNB","0.00279933%","1,997"
"0x1f477813167e94050fd9d6a102f5fa96231ba2b8","","1,105.00001021 BNB","0.00279655%","4"
"0x3c2c98e642d40a7e2a4499edb2aa79279d6e93ee","","1,104.88143354 BNB","0.00279625%","38"
"0x2b8a2a03883e790fd8731823fcac3e7af0a6dab3","","1,100.24624842 BNB","0.00278452%","196"
"0x039c7348282710b2b20c1b2543b2070186b7579d","","1,098.328495 BNB","0.00277966%","2"
"0x102006244ed480dfd390fc0a32ae3bc9e057e75f","","1,096.78889144 BNB","0.00277577%","26"
"0x9239df3e9996c776d539eb9f01a8ae8e7957b3c3","","1,092.23548728 BNB","0.00276424%","515,942"
"0xbb4d1dc5c1abec4ea11166ec97e714862863ad1d","","1,090.85966231 BNB","0.00276076%","51,702"
"0xd290d11de499d364be82bf6eb308e377142180d1","","1,090.08661997 BNB","0.00275880%","56"
"0x3f853b9c04112dc272b26ee1ef7c7a90ad70f521","","1,087.839008 BNB","0.00275311%","2"
"0x9e2483e2d430fd3e3fdd64ca330bb1ad55277aa7","","1,083.63432103 BNB","0.00274247%","3"
"0xcb55f6317fe1ca2a401ea32e4c4119e557db02c8","","1,081.97766138 BNB","0.00273828%","7,371"
"0x286fd1420528741261935856a23f00760f5498a4","","1,081.80540556 BNB","0.00273785%","1"
"0x1d51cb3507b9e9903a4940045c81f0e8b90c2a67","","1,079.48815031 BNB","0.00273198%","517"
"0x776ad30da57832466145b150d35953bbbe58dcad","","1,078.3618303 BNB","0.00272913%","31"
"0xaf978d9eea1fc7bfb3a937e7d4378ce4fde19f17","","1,055.77 BNB","0.00267195%","12"
"0x742f43753dbe3fb1f92fd0df6c1e3642afb6c82d","","1,053.53394098 BNB","0.00266630%","23"
"0x4915b09552ce8353e0fac30b3a36d584b355431b","","1,052.09408469 BNB","0.00266265%","57,478"
"0xcd4e5c5eaf7551fe116b7c5f599b91e28a4ab772","","1,051.000008 BNB","0.00265988%","3"
"0x9628d469da3bb8680dde8876211326c9c21adf07","","1,050.85938775 BNB","0.00265953%","205,716"
"0xe647b0db71985b26a1562be585bf270ea4023b10","","1,048.65306076 BNB","0.00265394%","57,124"
"0x82d4cd1205d1aa39829e2be9b1b9235e31a5f9aa","","1,047.099403 BNB","0.00265001%","4"
"0x5107f71e5e23f2c1bd9c3377cd133f58f9014d34","","1,046.47558218 BNB","0.00264843%","3"
"0x5350265d385f9ce98b939e1121b328b88f2d90a3","","1,044.32837292 BNB","0.00264300%","119,577"
"0xcf9f53e2222f46024b7c632689804c024c13d03c","Anyswap: Bridge Polygon 2","1,041.6843978 BNB","0.00263631%","19"
"0xbd55337583699e5f4849e3412ca2e05c39940a01","","1,038.99859544 BNB","0.00262951%","100"
"0x0a08489373b54d7ca1ac70a9d637f0544ba55185","","1,038.78199517 BNB","0.00262896%","4"
"0x79a0d6712ab6d39fa6d2dc3894ff2c54a4e4efe9","","1,033.98168295 BNB","0.00261681%","8"
"0x283bc34e2d995de1b0f1dbc11766f0094eed5633","","1,033.71870225 BNB","0.00261615%","509"
"0x412dd7cfbb93579448bd43325580c2ec988f0535","","1,027.38166748 BNB","0.00260011%","2"
"0xdfc7127593c8af1a17146893f10e08528f4c2aa7","","1,020.43666358 BNB","0.00258253%","14,743"
"0x9fe8bc39445cbd19c248f9c48660e7045e673865","","1,013.77382395 BNB","0.00256567%","5"
"0x9cbce75af305fbee034227a3d200f16564112c51","","1,013.38843955 BNB","0.00256469%","21"
"0x05cdb1526f6e224e02919a4c018d9784ea25eb3d","","1,012.49236282 BNB","0.00256243%","69,553"
"0xd0c4eec42ab8a18d648bc6bc846db3de9eaf9ce6","","1,011.67330169 BNB","0.00256035%","572"
"0xc44c386feb2cfa72220858285bad64667e238597","","1,011.4 BNB","0.00255966%","1,452"
"0x9048a275a355c5c5c6aab172c18900844bc67417","","1,010.25175341 BNB","0.00255676%","7"
"0x0b3c8762df8c84b7a1e9564b912db6f5b4c8dbfd","","1,009.63517814 BNB","0.00255520%","10"
"0xf68a4b64162906eff0ff6ae34e2bb1cd42fef62d","","1,007.38336506 BNB","0.00254950%","1,930"
"0x665965d8788b4d0966a4c0dfd8b17ff9efcd9084","","1,006.99331607 BNB","0.00254851%","39"
"0x9c67dd13645be82695e71c3ebb0e5767532609b5","","1,006.91305251 BNB","0.00254831%","137"
"0x70ff8f1aeb0fd3ad138b4630a5daa28e4efecac8","","1,006.58344394 BNB","0.00254747%","19"
"0x207131cc7ddb301dc222f8e7a07d78c19a23e98d","","1,003.50262133 BNB","0.00253968%","1"
"0xc70bb930dd82beeb5929c2db9ed6673ce81e39ec","","1,001.020008 BNB","0.00253339%","4"
"0xd24bdab358289dafe5285290c82758e36f498531","","1,000.9981199 BNB","0.00253334%","8"
"0xb265a4b2136f2c5343cbe8dce74dbdcd8786ae1e","","1,000.92087279 BNB","0.00253314%","409"
"0x1edcb63416e6619e935bbaad67410993a1e9c786","","1,000.20385537 BNB","0.00253133%","34"
"0xea25400d611ae276c0d40212c91afea9fb28f2da","","1,000.20063137 BNB","0.00253132%","13"
"0x94b2e0de6589527af2136d750488478cbeec11d3","","1,000.07694775 BNB","0.00253101%","1"
"0x1aab8ed66ec1306d12f157ac4c597ea4bd65f8c4","","1,000.03928217 BNB","0.00253091%","5"
"0x1a58a1ab7e548c43bea1b4235aa85769521981dc","","1,000.02990439 BNB","0.00253089%","76"
"0x905b4ff86f4c5f220dce5c66ce631b35942f3ef8","","1,000.00473777 BNB","0.00253082%","12"
"0x2c267dba9acff4e63689c3bc3e77b9eb5cc5fd90","","1,000.00083419 BNB","0.00253081%","377"
"0x1fe024372d4c5957bc5a948fb3ccc0e6092d7786","","1,000.000008 BNB","0.00253081%","2"
"0x0000000000000000000000000000000000001006","BSC: Relayer Hub","1,000 BNB","0.00253081%","240"
"0x1e00e0c56996c0911e826831d458a7cf2b4d8228","","999.999928 BNB","0.00253081%","17"
"0x6300bbac98eaeb17d80c426adda7394e7ac41bda","","999.99947986 BNB","0.00253081%","56"
"0xf5da1a6544a0e4db797a07e57af536f56ec8195f","","999.99703748 BNB","0.00253080%","7"
"0x8dc250d5403ba72cbeaf0ac40f7c61c6db3a9a20","","999.995105 BNB","0.00253080%","3"
"0x00164b4783446fde32eddbf7d5a347b85322f201","","999.99462515 BNB","0.00253080%","9"
